ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Cluster
461726,Female,Yes,53,Yes,Artist,1.0,Average,4.0,0
463577,Female,Yes,37,Yes,Doctor,1.0,Average,2.0,0
463038,Male,Yes,63,Yes,Executive,0.0,High,5.0,3
464753,Female,No,33,No,Marketing,,Low,5.0,2
464928,Female,Yes,50,Yes,Artist,1.0,Low,3.0,0
467312,Female,Yes,62,Yes,Artist,1.0,Low,2.0,0
464887,Male,Yes,49,Yes,Artist,1.0,Average,8.0,3
460555,Male,Yes,46,Yes,Homemaker,6.0,Average,3.0,3
466661,Male,No,27,,Doctor,0.0,Low,,1
461329,Male,Yes,53,Yes,Executive,1.0,High,4.0,3
459648,Female,Yes,42,Yes,Artist,2.0,High,2.0,0
460835,Female,Yes,28,Yes,Artist,0.0,Low,1.0,0
463827,Female,Yes,49,Yes,Engineer,1.0,Average,4.0,0
460868,Male,Yes,35,Yes,Artist,1.0,Average,2.0,3
462566,Female,Yes,27,No,Doctor,0.0,Low,,0
467485,Male,Yes,58,Yes,Lawyer,0.0,High,2.0,4
467351,Male,Yes,41,No,Artist,8.0,Average,2.0,3
465864,Male,Yes,32,Yes,Entertainment,9.0,Average,2.0,3
467232,Male,No,33,No,Entertainment,0.0,Low,2.0,2
466855,Male,Yes,69,No,Entertainment,0.0,Low,5.0,3
467238,Female,No,31,No,Doctor,6.0,Low,4.0,2
467537,Female,Yes,68,No,Lawyer,,High,3.0,4
463654,Female,No,39,No,Engineer,4.0,Low,3.0,2
459047,Female,No,21,No,Healthcare,1.0,Low,5.0,2
462994,Female,Yes,39,No,Artist,,Average,3.0,0
464363,Female,Yes,41,Yes,Artist,9.0,Low,1.0,0
462565,Male,Yes,49,Yes,Artist,1.0,Average,4.0,3
463226,Female,Yes,38,Yes,Executive,0.0,Average,2.0,0
461232,Female,Yes,36,Yes,Executive,,High,,0
467671,Female,Yes,52,Yes,Artist,9.0,Low,4.0,0
460374,Female,No,46,Yes,Artist,6.0,Low,2.0,1
463077,Male,No,28,No,Doctor,4.0,Low,3.0,2
462719,Female,Yes,55,Yes,Artist,0.0,High,5.0,0
459729,Female,No,41,Yes,Healthcare,1.0,Low,1.0,1
459084,Male,Yes,47,No,Executive,0.0,High,2.0,3
467924,Male,Yes,52,Yes,Artist,0.0,Low,3.0,3
465439,Female,Yes,45,Yes,Artist,4.0,High,4.0,0
462899,Male,No,32,No,Healthcare,,Low,3.0,2
466712,Male,Yes,78,Yes,Lawyer,1.0,Low,1.0,4
467433,Male,No,45,,Artist,0.0,Low,1.0,1
462642,Male,Yes,39,No,Executive,,Average,7.0,2
460983,Male,Yes,38,No,Doctor,0.0,High,4.0,3
464008,Female,Yes,50,Yes,Artist,1.0,Average,4.0,0
461702,Female,Yes,53,Yes,Engineer,8.0,High,4.0,0
464312,Male,No,43,Yes,Artist,1.0,Low,1.0,1
462818,Male,Yes,59,Yes,Artist,1.0,Average,3.0,3
466045,Female,No,38,No,Entertainment,8.0,Low,2.0,1
461889,Male,Yes,42,Yes,Artist,2.0,Average,2.0,3
467945,Male,Yes,65,Yes,Artist,0.0,Average,2.0,3
464322,Male,Yes,79,Yes,Lawyer,0.0,Low,2.0,4
465637,Female,No,41,Yes,Artist,1.0,Low,1.0,1
462058,Male,Yes,42,Yes,Entertainment,9.0,Low,2.0,3
459368,Male,Yes,28,No,Executive,,Low,7.0,2
462500,Male,Yes,49,Yes,Doctor,1.0,Average,2.0,3
466948,Male,Yes,58,Yes,Artist,1.0,Low,2.0,3
461606,Male,Yes,69,Yes,Lawyer,0.0,High,3.0,4
466184,Female,No,35,Yes,Artist,3.0,Low,1.0,1
466014,Female,Yes,47,No,Engineer,0.0,High,2.0,0
462890,Female,No,25,Yes,Marketing,12.0,Low,1.0,1
464909,Female,Yes,38,Yes,Homemaker,0.0,Low,2.0,0
459554,Female,No,25,No,Engineer,8.0,Low,3.0,2
462429,Male,Yes,76,No,Lawyer,0.0,Low,1.0,4
463605,Female,No,23,No,Healthcare,0.0,Low,5.0,2
459531,Male,No,38,Yes,Marketing,3.0,Low,,2
464608,Female,Yes,49,Yes,Artist,0.0,Average,3.0,0
459960,Female,Yes,56,Yes,,1.0,Low,1.0,0
459597,Female,Yes,71,Yes,Artist,1.0,High,2.0,0
464497,Female,No,39,No,Engineer,0.0,Low,3.0,2
467150,Female,No,41,Yes,Artist,8.0,Low,3.0,1
464832,Male,Yes,66,No,Lawyer,1.0,Low,,4
466829,Female,Yes,27,No,Homemaker,10.0,Low,1.0,1
459508,Female,No,23,No,Healthcare,,Low,3.0,2
463506,Female,Yes,35,Yes,Artist,2.0,Average,2.0,0
466475,Female,Yes,33,No,Artist,,Low,2.0,0
462546,Female,No,21,No,Executive,8.0,Low,,2
467448,Female,Yes,49,No,Engineer,0.0,Low,1.0,0
462852,Male,Yes,42,No,Engineer,9.0,Low,3.0,3
462072,Male,No,39,Yes,Artist,0.0,Low,1.0,1
463211,Male,Yes,68,Yes,Lawyer,8.0,Low,1.0,4
464059,Male,Yes,57,Yes,Artist,1.0,Low,1.0,3
463746,Male,No,38,Yes,Artist,0.0,Low,1.0,1
465671,Female,Yes,35,No,Engineer,2.0,Average,5.0,0
461729,Female,Yes,41,Yes,Marketing,0.0,Low,3.0,0
464849,Male,Yes,40,Yes,Artist,0.0,Average,4.0,3
461100,Female,No,32,Yes,Healthcare,,Low,3.0,1
466434,Male,Yes,53,Yes,Artist,0.0,Average,4.0,3
467305,Female,Yes,38,Yes,Homemaker,8.0,Average,3.0,0
466270,Female,Yes,68,No,Marketing,0.0,Low,2.0,4
463479,Male,No,30,No,Executive,1.0,Low,2.0,2
467471,Male,Yes,52,No,Entertainment,4.0,Average,5.0,3
459159,Male,Yes,80,Yes,Lawyer,1.0,Low,1.0,4
465980,Female,No,31,Yes,Healthcare,1.0,Low,7.0,2
467713,Female,Yes,38,No,Executive,,Average,4.0,0
467528,Male,Yes,87,No,Executive,0.0,High,2.0,4
461278,Male,No,23,No,Healthcare,1.0,Low,4.0,2
466964,Male,No,45,Yes,Artist,5.0,Low,1.0,1
460607,Male,Yes,36,Yes,Artist,9.0,Average,4.0,3
462825,Male,Yes,41,No,Executive,1.0,High,2.0,3
459899,Female,Yes,48,Yes,Artist,0.0,Low,4.0,0
460936,Male,Yes,70,Yes,Executive,1.0,High,5.0,3
458991,Female,Yes,84,Yes,Lawyer,3.0,High,2.0,4
460028,Male,Yes,39,Yes,Healthcare,11.0,Average,2.0,3
464281,Female,No,39,Yes,Artist,0.0,Low,1.0,1
463443,Male,Yes,50,Yes,Artist,1.0,Average,4.0,3
460949,Male,Yes,40,Yes,Doctor,1.0,Low,5.0,3
466602,Male,Yes,39,Yes,Artist,,Average,2.0,3
459044,Male,Yes,38,Yes,Artist,4.0,Average,3.0,3
460786,Male,Yes,71,No,Lawyer,1.0,High,2.0,4
465968,Female,No,35,Yes,Artist,10.0,Low,1.0,1
460039,Male,Yes,27,Yes,Healthcare,5.0,Low,5.0,3
462892,Male,Yes,33,No,Healthcare,8.0,Average,3.0,3
462652,Male,Yes,37,No,Artist,,Average,3.0,3
465050,Male,Yes,74,Yes,Lawyer,1.0,High,2.0,4
461793,Male,No,20,No,Marketing,0.0,Low,2.0,2
460781,Female,Yes,30,No,Entertainment,1.0,High,4.0,0
463649,Male,No,22,No,Doctor,0.0,Low,4.0,2
466969,Female,No,43,Yes,Homemaker,9.0,Low,1.0,1
462030,Male,No,36,Yes,Artist,11.0,Low,2.0,1
463735,Male,No,29,Yes,Healthcare,4.0,Low,2.0,1
464134,Female,No,43,Yes,Entertainment,0.0,Low,6.0,2
460195,Male,No,38,Yes,Entertainment,7.0,Low,1.0,1
464089,Female,Yes,40,Yes,Artist,5.0,High,5.0,0
466643,Female,Yes,68,Yes,Lawyer,9.0,High,4.0,4
461313,Male,Yes,57,Yes,Artist,1.0,Average,,3
460418,Female,No,35,Yes,Entertainment,9.0,Low,2.0,1
461303,Female,No,23,No,Doctor,7.0,Low,4.0,2
467049,Male,No,50,Yes,Artist,1.0,Low,1.0,1
459674,Female,No,32,Yes,Doctor,0.0,Low,5.0,1
466910,Male,Yes,59,Yes,Entertainment,9.0,Low,1.0,3
466459,Female,No,30,Yes,Healthcare,3.0,Low,5.0,2
463085,Female,No,35,Yes,Artist,0.0,Low,1.0,1
461533,Male,No,48,Yes,Healthcare,1.0,Low,2.0,1
461187,Male,No,29,No,Healthcare,9.0,Low,4.0,2
461432,Female,Yes,40,Yes,Artist,1.0,Average,2.0,0
463978,Male,Yes,38,Yes,Artist,1.0,Average,3.0,3
459383,Male,Yes,36,No,Engineer,0.0,Low,1.0,3
464020,Male,No,20,No,Healthcare,0.0,Low,4.0,2
467394,Male,No,29,No,Healthcare,6.0,Low,3.0,2
464539,Male,Yes,42,No,Executive,3.0,High,3.0,3
461529,Female,Yes,35,Yes,Entertainment,1.0,Low,1.0,0
464943,Female,Yes,37,No,Engineer,1.0,Average,6.0,0
466147,Female,Yes,52,No,Artist,0.0,Average,4.0,0
466263,Male,No,53,Yes,Artist,0.0,Low,2.0,1
461812,Male,Yes,30,No,Artist,9.0,High,6.0,3
466848,Female,Yes,65,Yes,Artist,1.0,Low,2.0,0
467933,Female,No,23,No,Healthcare,1.0,Low,3.0,2
463957,Female,No,32,No,Entertainment,0.0,Low,3.0,2
462175,Female,No,36,Yes,Homemaker,9.0,Low,1.0,1
465818,Male,No,27,No,Entertainment,1.0,Low,3.0,2
467190,Male,Yes,36,Yes,Executive,0.0,Low,2.0,3
467848,Male,No,37,Yes,Artist,12.0,Low,1.0,1
462249,Male,No,29,No,Entertainment,0.0,Low,3.0,2
459311,Male,No,29,Yes,Executive,0.0,Low,5.0,2
462610,Male,No,27,Yes,Doctor,1.0,Low,6.0,2
467309,Female,No,35,Yes,Engineer,2.0,Low,1.0,1
467365,Male,No,40,Yes,Artist,1.0,Low,1.0,1
461913,Male,No,37,Yes,Entertainment,6.0,Low,4.0,1
462617,Male,No,19,No,Healthcare,0.0,Low,5.0,2
465485,Male,No,29,Yes,Healthcare,0.0,Low,4.0,2
461316,Female,Yes,53,Yes,Artist,0.0,Average,2.0,0
460501,Male,No,25,Yes,Healthcare,0.0,Low,,2
460556,Female,Yes,38,Yes,,1.0,Low,1.0,0
463036,Male,Yes,48,Yes,Artist,,Low,6.0,3
461079,Female,No,26,No,Engineer,4.0,Low,1.0,1
465120,Female,No,30,Yes,Healthcare,0.0,Low,4.0,2
464671,Male,No,30,No,Entertainment,1.0,Low,2.0,2
465367,Male,Yes,69,No,Executive,1.0,High,3.0,4
467088,Male,Yes,57,Yes,Artist,0.0,Low,1.0,3
463887,Female,Yes,56,Yes,Artist,4.0,Average,2.0,0
460250,Male,No,27,Yes,Healthcare,8.0,Low,4.0,1
465316,Male,No,21,No,Healthcare,0.0,Low,6.0,2
464713,Female,Yes,71,Yes,Artist,0.0,High,4.0,0
465764,Female,No,39,Yes,Entertainment,8.0,Low,4.0,1
467080,Female,Yes,87,Yes,Lawyer,1.0,High,2.0,4
460683,Male,Yes,59,No,Entertainment,6.0,Average,3.0,3
460042,Male,No,32,Yes,Marketing,8.0,Low,1.0,1
463025,Male,Yes,40,No,Executive,7.0,Low,4.0,3
459731,Female,Yes,58,Yes,Artist,0.0,High,3.0,0
460955,Male,No,19,No,Healthcare,,Low,5.0,2
462179,Female,No,31,Yes,Marketing,0.0,Low,9.0,2
463147,Male,No,31,No,Healthcare,,Low,4.0,2
462639,Female,Yes,43,No,Engineer,,Average,2.0,0
465722,Male,Yes,47,No,,1.0,Low,5.0,3
464799,Male,No,35,No,Marketing,0.0,Low,4.0,2
461934,Female,Yes,46,Yes,Artist,8.0,Average,2.0,0
459146,Male,Yes,69,Yes,Artist,1.0,Low,2.0,3
461448,Male,Yes,69,Yes,Doctor,0.0,High,3.0,3
466419,Female,Yes,45,Yes,Entertainment,3.0,Average,5.0,0
465443,Male,Yes,38,Yes,Artist,0.0,Low,4.0,3
459105,Male,Yes,39,Yes,Executive,5.0,High,3.0,3
459941,Male,Yes,65,Yes,Artist,4.0,Low,,3
463232,Female,No,23,No,Healthcare,2.0,Low,5.0,2
464737,Female,Yes,58,No,Engineer,0.0,Average,6.0,0
467922,Male,Yes,84,Yes,Entertainment,0.0,High,2.0,4
465329,Male,Yes,35,Yes,Artist,5.0,Average,2.0,3
466512,Female,No,22,No,Healthcare,1.0,Low,2.0,2
465408,Male,No,30,No,Executive,,Low,4.0,2
466339,Male,No,23,No,Healthcare,0.0,Low,2.0,2
462870,Female,No,41,Yes,Artist,3.0,Low,3.0,1
464335,Male,Yes,50,Yes,Executive,4.0,High,3.0,3
461353,Male,Yes,50,Yes,Executive,0.0,High,4.0,3
463920,Female,No,28,Yes,Homemaker,8.0,Low,1.0,1
463712,Female,Yes,37,Yes,Doctor,1.0,Average,2.0,0
467465,Male,No,19,No,Healthcare,,Low,6.0,2
463637,Female,No,30,Yes,Healthcare,,Low,5.0,2
466917,Male,Yes,43,No,Executive,3.0,Low,,3
464663,Male,Yes,73,No,Executive,1.0,High,2.0,4
460919,Female,No,19,No,Healthcare,0.0,Low,,2
465000,Male,Yes,50,Yes,Executive,1.0,High,3.0,3
461226,Male,Yes,51,Yes,,1.0,Low,2.0,3
467500,Female,Yes,32,Yes,Artist,4.0,High,2.0,0
461536,Female,No,39,Yes,Doctor,2.0,Low,1.0,1
464296,Male,No,43,Yes,Doctor,1.0,Low,4.0,1
463142,Female,No,33,Yes,Artist,5.0,Low,2.0,1
461004,Male,Yes,61,Yes,Artist,1.0,Average,3.0,3
462323,Female,Yes,70,Yes,Doctor,0.0,Average,2.0,0
467899,Male,Yes,66,Yes,Artist,1.0,Average,2.0,3
461941,Female,Yes,72,Yes,Artist,0.0,Low,1.0,0
461383,Male,Yes,71,Yes,Artist,0.0,High,2.0,3
466616,Male,No,18,No,Healthcare,8.0,Low,9.0,2
464658,Male,Yes,33,No,Artist,1.0,Average,2.0,3
460699,Male,No,28,Yes,Artist,9.0,Low,1.0,1
460180,Female,Yes,27,Yes,Marketing,11.0,Average,2.0,0
462683,Female,Yes,38,No,Engineer,1.0,Low,5.0,0
464988,Male,Yes,63,Yes,Artist,0.0,Average,7.0,3
466593,Male,Yes,70,Yes,Lawyer,0.0,High,3.0,4
464542,Female,No,26,Yes,Healthcare,10.0,Low,1.0,1
465678,Male,Yes,36,No,Entertainment,1.0,Low,2.0,3
467862,Female,Yes,47,Yes,Artist,0.0,Low,3.0,0
459394,Male,No,28,No,Entertainment,9.0,Low,2.0,2
460091,Female,No,26,Yes,Entertainment,1.0,Low,5.0,2
461023,Male,Yes,65,No,Lawyer,,High,2.0,4
461260,Male,No,20,No,Marketing,1.0,Low,3.0,2
463632,Male,Yes,30,Yes,Artist,0.0,Average,2.0,3
460047,Male,No,41,Yes,Entertainment,8.0,Low,2.0,1
460378,Female,No,40,Yes,Doctor,1.0,Low,1.0,1
464758,Female,Yes,47,No,Engineer,1.0,Average,4.0,0
460931,Male,Yes,40,Yes,Entertainment,2.0,Average,5.0,3
463240,Female,Yes,53,No,Engineer,0.0,Average,3.0,0
461126,Female,No,28,Yes,Homemaker,,Low,2.0,1
459698,Male,Yes,60,Yes,Artist,1.0,Low,2.0,3
461598,Female,No,27,Yes,Artist,8.0,Low,1.0,1
465979,Male,Yes,43,Yes,Artist,2.0,Low,2.0,3
463974,Female,No,33,Yes,Homemaker,7.0,Low,3.0,1
466231,Male,Yes,56,Yes,Entertainment,0.0,Average,2.0,3
459833,Male,Yes,70,Yes,Executive,1.0,High,2.0,4
462886,Male,Yes,70,No,Doctor,1.0,High,2.0,3
467628,Male,Yes,73,No,Executive,,High,3.0,4
467488,Female,Yes,38,Yes,Entertainment,,Average,2.0,0
465998,Female,No,40,Yes,Engineer,6.0,Low,3.0,1
459338,Male,Yes,88,No,Executive,,Low,,4
466942,Female,No,29,Yes,Healthcare,1.0,Low,4.0,2
467195,Male,Yes,27,Yes,Executive,,High,2.0,3
466310,Female,Yes,40,Yes,Engineer,0.0,Average,2.0,0
467617,Male,Yes,82,Yes,Lawyer,1.0,Low,1.0,4
459975,Female,No,38,Yes,Artist,7.0,Low,1.0,1
464386,Male,Yes,39,Yes,Doctor,0.0,Average,3.0,3
462005,Male,Yes,39,Yes,Artist,0.0,Average,2.0,3
465859,Male,No,47,Yes,Artist,0.0,Low,1.0,1
464394,Male,Yes,75,Yes,Lawyer,0.0,High,2.0,4
466120,Female,Yes,37,No,Marketing,0.0,Low,4.0,2
460964,Male,Yes,84,No,Lawyer,1.0,High,2.0,4
461975,Female,No,42,Yes,Entertainment,6.0,Low,2.0,1
462172,Male,Yes,39,Yes,Doctor,0.0,Average,2.0,3
464563,Male,Yes,42,Yes,Artist,0.0,Average,2.0,3
464945,Female,Yes,40,Yes,Artist,1.0,Average,2.0,0
463688,Female,No,52,Yes,Doctor,1.0,Low,1.0,1
461750,Male,No,52,No,Artist,5.0,Low,1.0,1
464400,Male,No,31,Yes,Entertainment,0.0,Low,4.0,2
463052,Male,Yes,37,Yes,Marketing,1.0,Low,2.0,3
461372,Male,No,27,Yes,Artist,3.0,Low,1.0,1
463367,Female,No,35,Yes,Engineer,4.0,Low,4.0,1
467926,Male,Yes,79,Yes,Artist,0.0,High,2.0,3
461483,Female,No,28,Yes,Doctor,1.0,Low,4.0,1
467355,Male,No,31,No,Healthcare,0.0,Low,4.0,2
466416,Male,Yes,88,No,Executive,0.0,High,3.0,4
460330,Female,No,51,Yes,Entertainment,4.0,Low,1.0,1
459650,Male,Yes,38,Yes,Entertainment,,Low,2.0,3
466789,Female,Yes,53,Yes,Artist,0.0,Average,2.0,0
466679,Female,No,43,Yes,Artist,8.0,Low,2.0,1
459362,Male,Yes,55,No,Executive,0.0,Low,2.0,3
466128,Male,No,35,Yes,Artist,4.0,Low,2.0,1
462474,Female,Yes,25,No,Engineer,1.0,Average,2.0,0
459782,Male,Yes,58,Yes,Artist,6.0,Average,4.0,3
463113,Female,No,32,Yes,Doctor,1.0,Low,6.0,2
466683,Female,Yes,49,No,Artist,1.0,Average,4.0,0
462103,Female,Yes,53,No,Entertainment,9.0,High,2.0,0
459227,Female,Yes,31,No,Engineer,9.0,Low,4.0,0
467761,Male,No,39,Yes,Artist,1.0,Low,2.0,1
459163,Male,No,42,Yes,Entertainment,1.0,Low,1.0,1
462455,Male,No,20,No,Healthcare,1.0,Low,5.0,2
460178,Male,Yes,50,Yes,Entertainment,1.0,Low,2.0,3
462803,Male,No,26,No,Doctor,0.0,Low,6.0,2
460427,Male,Yes,46,Yes,Artist,1.0,Average,3.0,3
466343,Male,No,30,Yes,Doctor,0.0,Low,2.0,1
461583,Female,Yes,60,Yes,Doctor,6.0,Average,2.0,0
466461,Male,Yes,84,No,Lawyer,0.0,Low,1.0,4
462689,Female,No,37,Yes,Homemaker,,Low,1.0,1
462740,Male,Yes,63,Yes,Artist,6.0,Low,1.0,3
461355,Female,No,38,Yes,Healthcare,0.0,Low,2.0,1
465009,Male,Yes,51,Yes,Entertainment,0.0,Average,4.0,3
467658,Male,No,20,No,Healthcare,0.0,Low,4.0,2
462837,Female,No,25,No,Healthcare,14.0,Low,3.0,2
463907,Female,No,33,Yes,Doctor,0.0,Low,5.0,1
462728,Female,No,31,No,Engineer,0.0,Low,1.0,1
461175,Male,Yes,57,Yes,Healthcare,1.0,Low,3.0,3
464872,Male,Yes,42,Yes,Artist,1.0,Low,4.0,3
460830,Male,Yes,40,No,Entertainment,2.0,Average,5.0,3
459741,Male,Yes,66,No,Lawyer,0.0,High,3.0,4
461154,Male,No,21,No,Homemaker,0.0,Low,4.0,2
464990,Male,Yes,73,No,Executive,1.0,High,2.0,4
467886,Female,Yes,46,Yes,Artist,0.0,Low,2.0,0
459201,Female,Yes,66,Yes,Artist,0.0,Average,2.0,0
463357,Male,Yes,27,Yes,Doctor,0.0,Average,2.0,3
460539,Female,Yes,35,Yes,Homemaker,,Low,,0
462380,Female,Yes,53,No,Artist,1.0,High,4.0,0
459884,Male,Yes,80,No,Lawyer,8.0,Low,1.0,4
461651,Female,Yes,63,Yes,Artist,1.0,Average,3.0,0
465336,Female,No,41,Yes,Doctor,9.0,Low,1.0,1
461338,Male,Yes,43,Yes,Artist,1.0,Average,4.0,3
461050,Male,Yes,47,Yes,,1.0,High,3.0,3
460485,Female,No,18,No,Marketing,9.0,Low,5.0,2
467901,Female,No,33,Yes,Entertainment,1.0,Low,4.0,1
463713,Male,No,30,No,Engineer,9.0,Low,3.0,2
464278,Male,Yes,85,Yes,Executive,1.0,High,2.0,4
461192,Female,Yes,46,Yes,Artist,,High,,0
462285,Male,Yes,48,Yes,Doctor,,Low,2.0,3
463044,Male,Yes,80,Yes,Lawyer,,High,2.0,4
463086,Male,No,33,Yes,Artist,8.0,Low,,1
459595,Female,Yes,36,Yes,Artist,4.0,High,7.0,0
461419,Male,Yes,27,No,Entertainment,3.0,Average,2.0,3
465767,Male,No,28,No,Healthcare,0.0,Low,5.0,2
460598,Female,Yes,35,Yes,Doctor,0.0,Average,3.0,0
460714,Male,No,26,Yes,Entertainment,1.0,Low,3.0,1
466482,Female,Yes,39,Yes,Homemaker,,Average,3.0,0
461584,Female,Yes,56,Yes,Artist,1.0,High,4.0,0
462066,Female,No,26,Yes,Artist,13.0,Low,2.0,1
463369,Male,Yes,31,Yes,Entertainment,4.0,Low,2.0,3
466586,Male,No,21,No,Healthcare,0.0,Low,2.0,2
464649,Male,Yes,39,No,Entertainment,1.0,Average,4.0,3
463209,Female,No,51,Yes,Artist,0.0,Low,1.0,1
466298,Male,Yes,45,No,Doctor,0.0,Low,4.0,3
466929,Female,No,33,Yes,Homemaker,11.0,Low,,1
466702,Male,Yes,62,,Lawyer,0.0,Low,1.0,4
459238,Female,Yes,80,Yes,Lawyer,,High,2.0,4
463904,Male,Yes,77,Yes,Executive,1.0,Low,1.0,4
463996,Female,No,29,No,Healthcare,,Low,5.0,2
462208,Female,Yes,33,No,Engineer,7.0,Average,5.0,0
461755,Male,No,29,No,Artist,1.0,Low,3.0,2
466736,Female,No,20,No,Healthcare,1.0,Low,,2
466872,Male,Yes,43,Yes,Artist,1.0,Low,2.0,3
467104,Female,No,18,No,Healthcare,1.0,Low,3.0,2
463476,Male,Yes,53,Yes,Artist,3.0,Average,3.0,3
463953,Male,Yes,28,Yes,Entertainment,3.0,Average,3.0,3
462202,Female,No,43,Yes,Entertainment,1.0,Low,4.0,1
467830,Male,No,31,Yes,Entertainment,1.0,Low,3.0,1
463752,Female,No,28,Yes,Healthcare,,Low,2.0,1
461770,Male,Yes,65,Yes,Artist,1.0,Low,2.0,3
466525,Male,Yes,33,Yes,Artist,0.0,Average,2.0,3
462349,Male,Yes,49,Yes,Artist,0.0,Average,6.0,3
463964,Male,No,33,No,Healthcare,1.0,Low,4.0,2
459353,Male,Yes,53,Yes,Artist,6.0,Average,2.0,3
459709,Female,Yes,47,Yes,Artist,7.0,Average,4.0,0
461858,Male,No,31,No,Entertainment,1.0,Low,7.0,2
460450,Male,Yes,52,Yes,Executive,1.0,High,4.0,3
466520,Male,,61,,Engineer,2.0,Average,2.0,3
467646,Male,No,31,No,Healthcare,,Low,7.0,2
460780,Female,No,30,Yes,Healthcare,1.0,Low,2.0,1
463514,Male,Yes,63,Yes,Entertainment,,Average,2.0,3
465105,Male,Yes,69,No,Executive,9.0,Average,2.0,4
460445,Male,No,29,Yes,Engineer,0.0,Low,4.0,1
462961,Female,Yes,56,No,Engineer,1.0,Average,5.0,0
463932,Female,Yes,72,Yes,Artist,1.0,Average,3.0,0
459145,Male,Yes,88,No,Lawyer,,Low,1.0,4
465651,Male,No,30,No,Engineer,1.0,Low,4.0,2
463721,Female,No,31,Yes,Healthcare,1.0,Low,4.0,2
467369,Male,No,41,Yes,Artist,2.0,Low,3.0,1
461361,Female,No,31,Yes,Healthcare,9.0,Low,7.0,2
465608,Male,No,20,No,Healthcare,,Low,5.0,2
464793,Female,Yes,26,No,Marketing,7.0,High,3.0,0
463736,Male,Yes,48,No,Entertainment,,Average,5.0,3
462799,Male,No,26,No,Healthcare,,Low,,2
459006,Male,No,20,No,Healthcare,1.0,Low,4.0,2
460204,Male,Yes,41,Yes,Artist,4.0,Low,4.0,3
465257,Male,No,20,,Healthcare,4.0,Low,5.0,2
466762,Male,Yes,63,Yes,Homemaker,1.0,Low,3.0,4
464318,Male,Yes,88,Yes,Executive,1.0,Low,1.0,4
459634,Female,No,39,Yes,Engineer,,Low,3.0,1
465416,Male,Yes,55,No,Engineer,1.0,High,4.0,3
467275,Male,No,32,Yes,Healthcare,,Low,,1
462117,Male,No,32,Yes,Entertainment,1.0,Low,2.0,1
460710,Female,Yes,38,Yes,Artist,0.0,Average,3.0,0
460098,Female,Yes,62,Yes,Engineer,1.0,Low,1.0,0
465787,Male,No,18,No,Healthcare,1.0,Low,5.0,2
463365,Male,Yes,67,No,Executive,1.0,High,2.0,4
464042,Female,Yes,42,Yes,Artist,9.0,Low,2.0,0
467627,Female,No,45,Yes,Engineer,0.0,Low,1.0,1
464720,Male,Yes,46,No,Doctor,0.0,Average,3.0,3
461123,Male,No,20,No,Healthcare,2.0,Low,4.0,2
465413,Female,Yes,41,Yes,Engineer,0.0,High,3.0,0
465126,Female,Yes,35,No,Engineer,7.0,Average,4.0,0
465950,Female,Yes,52,Yes,Artist,6.0,Low,2.0,0
466734,Female,Yes,63,Yes,Artist,1.0,Average,4.0,0
466222,Male,Yes,51,No,Executive,5.0,Low,3.0,3
466142,Female,Yes,29,Yes,Entertainment,0.0,Average,2.0,0
467888,Male,No,27,No,Doctor,0.0,Low,4.0,2
461992,Female,No,37,Yes,Doctor,1.0,Low,1.0,1
460522,Female,Yes,29,No,Homemaker,,Average,2.0,0
459973,Female,No,50,Yes,Artist,0.0,Low,2.0,1
460695,Male,Yes,74,Yes,Lawyer,1.0,Low,1.0,4
464260,Female,Yes,72,Yes,Artist,3.0,Average,3.0,0
464140,Female,Yes,83,Yes,Lawyer,1.0,High,2.0,4
465606,Male,Yes,37,Yes,Engineer,1.0,Average,3.0,3
459050,Female,No,19,No,Healthcare,0.0,Low,3.0,2
462330,Female,No,30,No,Artist,1.0,Low,1.0,1
459940,Female,No,46,Yes,Engineer,1.0,Low,2.0,1
466352,Female,Yes,65,Yes,Doctor,1.0,Low,2.0,0
463558,Female,Yes,88,Yes,Lawyer,1.0,Average,2.0,4
460049,Male,Yes,43,Yes,Entertainment,0.0,Average,2.0,3
464148,Male,Yes,50,Yes,Executive,9.0,High,3.0,3
465503,Male,No,35,Yes,Artist,8.0,Low,2.0,1
465082,Male,Yes,67,Yes,Lawyer,0.0,Low,1.0,4
459832,Male,Yes,66,Yes,Executive,0.0,Low,1.0,4
464609,Female,No,39,Yes,Artist,3.0,Low,2.0,1
466703,Female,Yes,46,Yes,Homemaker,0.0,Average,,0
466864,Female,No,32,No,Homemaker,8.0,Low,1.0,1
461458,Female,No,40,Yes,Artist,6.0,Low,1.0,1
459218,Male,Yes,88,Yes,Lawyer,0.0,High,3.0,4
462860,Male,No,30,Yes,Healthcare,8.0,Low,5.0,2
462033,Male,No,32,Yes,Entertainment,1.0,Low,1.0,1
467695,Male,Yes,43,No,Marketing,1.0,Low,2.0,4
463090,Female,Yes,55,No,Engineer,3.0,Average,2.0,0
459219,Female,Yes,47,Yes,Artist,0.0,Average,3.0,0
460148,Female,Yes,73,No,Engineer,1.0,Low,,0
461603,Male,No,39,Yes,Artist,,Low,1.0,1
466359,Male,No,22,No,Healthcare,0.0,Low,4.0,2
464655,Male,Yes,39,Yes,,0.0,Average,5.0,3
466088,Female,No,31,No,Healthcare,0.0,Low,7.0,2
461205,Male,No,27,Yes,Healthcare,,Low,3.0,1
